price,date,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,tvl,last_updated,day,month,year,7_day_avg,30_day_avg
65005.64515956679,,,,,,,,,,,,,0.0,,,,,64413.00912081137,62247.124290350286
64432.04794734522,,,,,,,,,,,,,0.0,,,,,64867.960978692434,62478.59302591439
64660.33535267343,,,,,,,,,,,,,0.0,,,,,65296.38621997144,62718.856478168986
65648.97779110243,,,,,,,,,,,,,0.0,,,,,65652.92159112614,62846.85493973006
63933.83544259933,,,,,,,,,,,,,0.0,,,,,65126.75300508866,62939.12826641287
60448.56251258625,,,,,,,,,,,,,0.0,,,,,64170.065516119466,62901.28786884529
60603.65586738653,,,,,,,,,,,,,0.0,,,,,63533.29429618,62854.14397358556
56987.32233855049,,,,,,,,,,,,,0.0,,,,,62387.81960746338,62603.13309952314
58459.25551667463,,,,,,,,,,,,,0.0,,,,,61534.56354593901,62343.8576984025
60082.91166841709,,,,,,,,,,,,,0.0,,,,,60880.64587675954,62261.91852291857
59139.77927952717,,,,,,,,,,,,,0.0,,,,,59950.76037510593,62198.93546784211
56386.85685315215,,,,,,,,,,,,,0.0,,,,,58872.62057661347,62026.09268180643
57748.79317378856,,,,,,,,,,,,,0.0,,,,,58486.939242499524,61911.94690790861
57198.18384629529,,,,,,,,,,,,,0.0,,,,,58000.443239486485,61710.94590859038
58897.84698299794,,,,,,,,,,,,,0.0,,,,,58273.37533155041,61654.06784509206
53827.79286503472,,,,,,,,,,,,,0.0,,,,,57611.737809887556,61493.62755812006
54533.40388242691,,,,,,,,,,,,,0.0,,,,,56818.950983317525,61285.822492465384
57237.66113709043,,,,,,,,,,,,,0.0,,,,,56547.21982011229,61117.63792850594
57848.77353712989,,,,,,,,,,,,,0.0,,,,,56756.065060680536,60984.68847964431
57011.28047424234,,,,,,,,,,,,,0.0,,,,,56650.7061036025,60836.0022133603
57169.37199381056,,,,,,,,,,,,,0.0,,,,,56646.590124676106,60704.25357311848
56508.26805402271,,,,,,,,,,,,,0.0,,,,,56305.22170625108,60479.62220954329
53785.96717237922,,,,,,,,,,,,,0.0,,,,,56299.246607300294,60168.12303689876
49161.99070957517,,,,,,,,,,,,,0.0,,,,,55531.901868321474,59753.4646081496
49268.46989053938,,,,,,,,,,,,,0.0,,,,,54393.44597595703,59354.16743976165
50461.57683653979,,,,,,,,,,,,,0.0,,,,,53338.132161587026,58980.841378855635
50647.66340635755,,,,,,,,,,,,,0.0,,,,,52429.044009032055,58563.98915263357
50530.4580645934,,,,,,,,,,,,,0.0,,,,,51480.627733429596,57994.437236624624
47885.87198941706,,,,,,,,,,,,,0.0,,,,,50248.856867057366,57352.45380509284
47303.56415217411,,,,,,,,,,,,,0.0,,,,,49322.79929274235,56760.53746326655
49242.30232407148,,,,,,,,,,,,,0.0,,,,,49334.27238052754,56235.09270208338
50051.078348674855,,,,,,,,,,,,,0.0,,,,,49446.07358883261,55755.72704879437
46696.30469946678,,,,,,,,,,,,,0.0,,,,,48908.17756925074,55156.9260270208
48410.564656309325,,,,,,,,,,,,,0.0,,,,,48588.592033529574,54582.312255861034
48936.86258244155,,,,,,,,,,,,,0.0,,,,,48360.935536079305,54082.41316052244
47694.53050225176,,,,,,,,,,,,,0.0,,,,,48333.601037912835,53657.278760177964
46328.6963654447,,,,,,,,,,,,,0.0,,,,,48194.33421123721,53181.4467767799
46970.057050727024,,,,,,,,,,,,,0.0,,,,,47869.72774361657,52847.53793385245
46807.04861642627,,,,,,,,,,,,,0.0,,,,,47406.294924723916,52459.13103717751
47117.008204210455,,,,,,,,,,,,,0.0,,,,,47466.395425401584,52026.934255037275
49145.21725849885,,,,,,,,,,,,,0.0,,,,,47571.345797142945,51693.782187669676
48755.89564404483,,,,,,,,,,,,,0.0,,,,,47545.49337737199,51439.41681403276
50900.61494951601,,,,,,,,,,,,,0.0,,,,,48003.505441266876,51211.14420655701
50888.72103678683,,,,,,,,,,,,,0.0,,,,,48654.93753717289,51000.8287795734
50663.48710213215,,,,,,,,,,,,,0.0,,,,,49182.570401659344,50726.35011687787
50852.860259540656,,,,,,,,,,,,,0.0,,,,,49760.54349353283,50627.18569669473
50774.067814743,,,,,,,,,,,,,0.0,,,,,50282.98058075176,50501.874494438605
47725.14804631933,,,,,,,,,,,,,0.0,,,,,50080.1135504404,50184.790724746235
46506.99464767938,,,,,,,,,,,,,0.0,,,,,49758.84197953105,49806.73142843122
47191.86838983951,,,,,,,,,,,,,0.0,,,,,49229.021042434404,49479.417692284456
46319.65108805251,,,,,,,,,,,,,0.0,,,,,48576.29676404379,49117.76032875919
47816.07767640849,,,,,,,,,,,,,0.0,,,,,48169.52398894041,48828.020649505386
47387.212167697246,,,,,,,,,,,,,0.0,,,,,47674.43140439135,48614.72881601598
46531.140860530526,,,,,,,,,,,,,0.0,,,,,47068.298982361,48527.03382104783
45938.02427172366,,,,,,,,,,,,,0.0,,,,,46812.99558599019,48416.0189670873
43647.14750806805,,,,,,,,,,,,,0.0,,,,,46404.44599461714,48188.87132280491
43216.45867693359,,,,,,,,,,,,,0.0,,,,,45836.530321344864,47941.164498490776
41527.197042644846,,,,,,,,,,,,,0.0,,,,,45151.894029143776,47641.05579775917
41756.66232397826,,,,,,,,,,,,,0.0,,,,,44286.26326451088,47436.7488089112
41862.3609856517,,,,,,,,,,,,,0.0,,,,,43496.99880993295,47255.37537002712
41869.85905559219,,,,,,,,,,,,,0.0,,,,,42831.10140922747,47009.6272610778
42777.21102048236,,,,,,,,,,,,,0.0,,,,,42379.55665905013,46767.16501680473
43981.87732717414,,,,,,,,,,,,,0.0,,,,,42427.37520463672,46676.684104394975
42608.41001195019,,,,,,,,,,,,,0.0,,,,,42340.51110963909,46483.278949583
43120.85451108056,,,,,,,,,,,,,0.0,,,,,42568.17646227277,46289.41201387098
43226.65026980921,,,,,,,,,,,,,0.0,,,,,42778.174740248614,46140.482672789556
43119.79214308028,,,,,,,,,,,,,0.0,,,,,42957.80776273842,46033.51919871073
42298.341116872325,,,,,,,,,,,,,0.0,,,,,43019.01948577843,45877.79533424891
42395.45879157343,,,,,,,,,,,,,0.0,,,,,42964.48345307716,45730.742340087156
41749.55143098559,,,,,,,,,,,,,0.0,,,,,42645.579753621656,45551.827114313
40707.6824143097,,,,,,,,,,,,,0.0,,,,,42374.04723967301,45270.575952840016
36508.79978983082,,,,,,,,,,,,,0.0,,,,,41429.4679937802,44862.33942436622
35180.435462830384,,,,,,,,,,,,,0.0,,,,,40280.00873564037,44338.333441476694
36306.409440464704,,,,,,,,,,,,,0.0,,,,,39306.66834955242,43852.25638826596
36774.00714224005,,,,,,,,,,,,,0.0,,,,,38517.47778174781,43389.27372293622
36988.92851066736,,,,,,,,,,,,,0.0,,,,,37745.11631304694,42927.14266464045
36870.440166931,,,,,,,,,,,,,0.0,,,,,37048.100418182,42463.68840971337
37276.839558174994,,,,,,,,,,,,,0.0,,,,,36557.98001016276,42115.41146010857
37852.57902803263,,,,,,,,,,,,,0.0,,,,,36749.94847276302,41826.93093945367
38232.17873217708,,,,,,,,,,,,,0.0,,,,,37185.911796955406,41528.2746175316
37983.151499406464,,,,,,,,,,,,,0.0,,,,,37425.446376804226,41250.39129791006
38555.53446121157,,,,,,,,,,,,,0.0,,,,,37679.95027951444,40941.70652407016
38835.69494322237,,,,,,,,,,,,,0.0,,,,,37943.77405559373,40656.655949921
37000.98249864199,,,,,,,,,,,,,0.0,,,,,37962.42296012387,40338.98400452472
37101.351593780935,,,,,,,,,,,,,0.0,,,,,37937.35325092472,40044.4282485933
41673.8395543094,,,,,,,,,,,,,0.0,,,,,38483.2476118214,39978.65131680134
41493.690050910525,,,,,,,,,,,,,0.0,,,,,38949.177800211895,39921.22569593391
42475.543220951215,,,,,,,,,,,,,0.0,,,,,39590.948046146856,39952.83723521078
43910.92998644309,,,,,,,,,,,,,0.0,,,,,40356.00454975136,40024.64615729295
44184.447511676175,,,,,,,,,,,,,0.0,,,,,41120.112059530475,40102.04904149376
44383.88805541707,,,,,,,,,,,,,0.0,,,,,42174.812853355485,40185.85000815459
43628.13953235228,,,,,,,,,,,,,0.0,,,,,43107.21113029425,40214.21429188359
42445.38876793804,,,,,,,,,,,,,0.0,,,,,43217.43244652691,40162.99800657571
42254.738123237206,,,,,,,,,,,,,0.0,,,,,43326.15359971644,40151.20894361861
42247.83595326771,,,,,,,,,,,,,0.0,,,,,43293.62399004737,40122.10832502485
42634.573783663065,,,,,,,,,,,,,0.0,,,,,43111.28738965023,40102.37244215331
44574.32057099816,,,,,,,,,,,,,0.0,,,,,43166.983540981935,40150.85672308391
44063.28198279571,,,,,,,,,,,,,0.0,,,,,43121.182673464595,40209.68808528136
40562.98694982819,,,,,,,,,,,,,0.0,,,,,42683.30373310402,40148.60569055651
40073.495362369824,,,,,,,,,,,,,0.0,,,,,42344.461818022835,40092.73715493599
40192.75912143141,,,,,,,,,,,,,0.0,,,,,42049.89338919344,40075.57304517338
38514.00853622455,,,,,,,,,,,,,0.0,,,,,41516.48947247299,40142.413336719845
37059.97940228752,,,,,,,,,,,,,0.0,,,,,40720.1188465622,40205.06480136841
38337.2038554348,,,,,,,,,,,,,0.0,,,,,39829.10217291029,40272.75794853408
37372.2926803477,,,,,,,,,,,,,0.0,,,,,38873.246558274855,40292.700799804334
38363.345488570165,,,,,,,,,,,,,0.0,,,,,38559.01206380942,40338.51469906776
39316.16207578596,,,,,,,,,,,,,0.0,,,,,38450.82159429744,40420.038762696255
39090.202153609054,,,,,,,,,,,,,0.0,,,,,38293.3134560371,40480.48418254406
37803.59016044929,,,,,,,,,,,,,0.0,,,,,38191.82511664064,40478.85122029129
43225.40467743573,,,,,,,,,,,,,0.0,,,,,39072.60015594753,40645.29208513324
44459.59162774341,,,,,,,,,,,,,0.0,,,,,39947.22698056304,40861.17342274447
43980.707382090906,,,,,,,,,,,,,0.0,,,,,40891.28622366922,41042.01252010711
42491.97839335905,,,,,,,,,,,,,0.0,,,,,41481.09092435334,41163.88863511167
39200.29973557414,,,,,,,,,,,,,0.0,,,,,41464.53916146594,41237.19920967608
39463.14681149058,,,,,,,,,,,,,0.0,,,,,41517.816969734726,41315.92571693306
38442.99174588676,,,,,,,,,,,,,0.0,,,,,41609.16005336866,41208.23078998564
38076.49382252028,,,,,,,,,,,,,0.0,,,,,40873.6013598093,41094.3242490393
38732.93701302586,,,,,,,,,,,,,0.0,,,,,40055.50784342108,40969.57070877512
41986.03444607623,,,,,,,,,,,,,0.0,,,,,39770.55456684756,40905.40752409623
39468.35477300189,,,,,,,,,,,,,0.0,,,,,39338.608335367964,40748.204432807084
38775.17558840679,,,,,,,,,,,,,0.0,,,,,39277.87631434405,40561.24735057341
38903.69354800599,,,,,,,,,,,,,0.0,,,,,39197.95441956054,40403.765817761865
37852.52514106289,,,,,,,,,,,,,0.0,,,,,39113.60204744285,40250.6703635327
39669.423812004505,,,,,,,,,,,,,0.0,,,,,39341.16347451202,40164.493219824944
39331.84654059453,,,,,,,,,,,,,0.0,,,,,39426.721978450405,40067.293572735834
41165.63506140341,,,,,,,,,,,,,0.0,,,,,39309.522066354286,40018.32894866051
41001.70957801974,,,,,,,,,,,,,0.0,,,,,39528.57275278541,39899.24191556123
41837.41313797566,,,,,,,,,,,,,0.0,,,,,39966.03525986667,39825.04628740055
42201.939920688186,,,,,,,,,,,,,0.0,,,,,40437.213313106986,39879.67805309589
41283.25900104565,,,,,,,,,,,,,0.0,,,,,40927.31815024738,39920.00350771842
41061.81589384987,,,,,,,,,,,,,0.0,,,,,41126.23130479672,39948.97206679904
42401.89559748944,,,,,,,,,,,,,0.0,,,,,41564.80974149599,40078.568302174535
42802.15471016985,,,,,,,,,,,,,0.0,,,,,41798.598262748346,40269.97414577061
43936.09623454058,,,,,,,,,,,,,0.0,,,,,42217.79635653704,40456.6038917408
44331.77795706412,,,,,,,,,,,,,0.0,,,,,42574.134187835385,40688.58673429802
44510.84421762133,,,,,,,,,,,,,0.0,,,,,42903.97765882583,40893.50335859972
46715.1176185105,,,,,,,,,,,,,0.0,,,,,43679.95746132081,41140.13521002387
46994.879118357465,,,,,,,,,,,,,0.0,,,,,44527.53792196476,41403.624442182154
47459.261237539096,,,,,,,,,,,,,0.0,,,,,45250.01872768613,41725.48014475182
47063.36584996355,,,,,,,,,,,,,0.0,,,,,45858.763176228094,41853.41218383608
45528.40715313835,,,,,,,,,,,,,0.0,,,,,46086.2361645992,41889.03936801591
46270.20070585378,,,,,,,,,,,,,0.0,,,,,46363.15370014058,41965.35581214133
45842.14476317382,,,,,,,,,,,,,0.0,,,,,46553.339492362364,42077.0280244685
46434.562982661664,,,,,,,,,,,,,0.0,,,,,46513.260258669674,42318.17013270475
46622.63571309101,,,,,,,,,,,,,0.0,,,,,46460.08262934589,42556.819762758096
45635.45438126673,,,,,,,,,,,,,0.0,,,,,46199.53879273556,42796.56851727076
43198.77526936491,,,,,,,,,,,,,0.0,,,,,45647.45442407861,42967.31123216558
43515.15032279806,,,,,,,,,,,,,0.0,,,,,45359.846305458566,43126.71834249132
42315.70972421807,,,,,,,,,,,,,0.0,,,,,44794.91902236775,43137.70751842938
42796.39747810973,,,,,,,,,,,,,0.0,,,,,44359.8122673586,43248.64227526631
42274.907370256085,,,,,,,,,,,,,0.0,,,,,43765.57575130066,43365.30000132795
39603.96515928416,,,,,,,,,,,,,0.0,,,,,42762.90852932825,43388.64238837056
40205.67794073206,,,,,,,,,,,,,0.0,,,,,41987.22618068044,43467.080815026195
41205.16871904067,,,,,,,,,,,,,0.0,,,,,41702.42524491983,43518.2723119274
39959.457069033735,,,,,,,,,,,,,0.0,,,,,41194.46906581065,43539.19266287538
40586.59730938673,,,,,,,,,,,,,0.0,,,,,40947.453006549025,43519.891404474816
40450.37930543977,,,,,,,,,,,,,0.0,,,,,40612.30755331046,43501.51372872215
39739.11925622209,,,,,,,,,,,,,0.0,,,,,40250.05210844846,43431.57059933037
40833.5379650337,,,,,,,,,,,,,0.0,,,,,40425.70536641268,43385.95720080855
41498.12244669832,,,,,,,,,,,,,0.0,,,,,40610.34029583643,43393.11931566364
41397.220477279625,,,,,,,,,,,,,0.0,,,,,40637.776261299136,43404.29946844463
40528.54148675958,,,,,,,,,,,,,0.0,,,,,40719.07403525997,43341.8543314203
39756.848993471016,,,,,,,,,,,,,0.0,,,,,40600.538561557725,43240.34414086368
39561.78019075613,,,,,,,,,,,,,0.0,,,,,40473.59583088864,43094.533606070865
39469.04986198146,,,,,,,,,,,,,0.0,,,,,40435.01448885426,42932.4426695681
40488.877917622376,,,,,,,,,,,,,0.0,,,,,40385.77733922407,42798.37712623481
38134.21545068938,,,,,,,,,,,,,0.0,,,,,39905.21919693708,42512.3470539741
39237.94931747103,,,,,,,,,,,,,0.0,,,,,39596.751888393,42253.78272727789
39741.76664580964,,,,,,,,,,,,,0.0,,,,,39484.355482543004,41996.53290755358
38650.55013809267,,,,,,,,,,,,,0.0,,,,,39326.31278891752,41716.10571715787
37820.61176529208,,,,,,,,,,,,,0.0,,,,,39077.57444242266,41459.179204229666
38537.65476669535,,,,,,,,,,,,,0.0,,,,,38944.51800023893,41201.42767292439
38561.56539902362,,,,,,,,,,,,,0.0,,,,,38669.1876404391,40958.74169411938
37758.496107734,,,,,,,,,,,,,0.0,,,,,38615.51344858834,40669.53946495512
39699.02404125388,,,,,,,,,,,,,0.0,,,,,38681.3812662716,40438.75240922722
36612.22954880304,,,,,,,,,,,,,0.0,,,,,38234.3045381278,40137.9782481451
36116.394294982965,,,,,,,,,,,,,0.0,,,,,37872.28227482642,39901.89888233237
35573.31019883488,,,,,,,,,,,,,0.0,,,,,37551.239193903966,39637.17087820026
34070.31219757961,,,,,,,,,,,,,0.0,,,,,36913.047398316,39362.32429397898
30269.58695662948,,,,,,,,,,,,,0.0,,,,,35728.47904940255,38944.76394326297
31026.93386836242,,,,,,,,,,,,,0.0,,,,,34766.82730092089,38569.83149319985
28913.48836365432,,,,,,,,,,,,,0.0,,,,,33226.03648983524,38213.48226667885
29126.11597686014,,,,,,,,,,,,,0.0,,,,,32156.591693843402,37844.163534549785
29310.728959858257,,,,,,,,,,,,,0.0,,,,,31184.353788825585,37447.682209243714
30189.333177005963,,,,,,,,,,,,,0.0,,,,,30415.214214278596,37122.01141284278
31319.30911113,,,,,,,,,,,,,0.0,,,,,30022.213773357224,36813.10180623423
29923.606993639707,,,,,,,,,,,,,0.0,,,,,29972.788064358687,36462.209395840895
30502.19328027689,,,,,,,,,,,,,0.0,,,,,29897.82512320361,36154.31186330938
28772.200501112577,,,,,,,,,,,,,0.0,,,,,29877.641142840504,35752.26728117868
30382.40624219559,,,,,,,,,,,,,0.0,,,,,30057.111180745567,35381.74340769525
29256.81337441625,,,,,,,,,,,,,0.0,,,,,30049.408954253853,34977.06317093314
29491.5079477606,,,,,,,,,,,,,0.0,,,,,29949.719635790232,34609.16205296651
30351.050417138096,,,,,,,,,,,,,0.0,,,,,29811.396965219956,34295.635433755415
29163.167775739188,,,,,,,,,,,,,0.0,,,,,29702.762791234167,33949.01501992151
29655.02613175249,,,,,,,,,,,,,0.0,,,,,29581.73891287354,33621.88089558055
29584.949851985926,,,,,,,,,,,,,0.0,,,,,29697.845962998308,33258.416626726
29346.781442431617,,,,,,,,,,,,,0.0,,,,,29549.899563032024,32965.502159784075
28646.65218193245,,,,,,,,,,,,,0.0,,,,,29462.733678391483,32612.45892193279
29088.236452817226,,,,,,,,,,,,,0.0,,,,,29405.123464828142,32257.341248833043
29492.50321495364,,,,,,,,,,,,,0.0,,,,,29282.473864516076,31952.073018061743
31740.94072516695,,,,,,,,,,,,,0.0,,,,,29650.727143005755,31749.41731672424
31865.749621173167,,,,,,,,,,,,,0.0,,,,,29966.54478435157,31527.020478540162
29833.45033020525,,,,,,,,,,,,,0.0,,,,,30002.044852668616,31236.08330957955
30481.013996026013,,,,,,,,,,,,,0.0,,,,,30164.078074610672,30993.500572522622
29714.143487149733,,,,,,,,,,,,,0.0,,,,,30316.576832498857,30660.67122071915
29872.3603087139,,,,,,,,,,,,,0.0,,,,,30428.59452619838,30436.008912716174
29917.7640524562,,,,,,,,,,,,,0.0,,,,,30489.346074413035,30229.387904631953
31372.5847629755,,,,,,,,,,,,,0.0,,,,,30436.723794099966,30089.36372343664
31265.469277693348,,,,,,,,,,,,,0.0,,,,,30350.969459317133,29995.86895944043
30229.23683613037,,,,,,,,,,,,,0.0,,,,,30407.51038873501,29994.523955423796
30101.187521431468,,,,,,,,,,,,,0.0,,,,,30353.24946379293,29963.665743859427
29101.2982596468,,,,,,,,,,,,,0.0,,,,,30265.700145578227,29969.926073725845
28374.14499732395,,,,,,,,,,,,,0.0,,,,,30051.669386808237,29944.86037440797
26767.26917322132,,,,,,,,,,,,,0.0,,,,,29601.59868977468,29860.078381520074
22525.7683503912,,,,,,,,,,,,,0.0,,,,,28337.76777369121,29604.626220632916
22244.848968001315,,,,,,,,,,,,,0.0,,,,,27049.107729449486,29302.14421586196
22529.198114649807,,,,,,,,,,,,,0.0,,,,,25949.10219780941,29055.66391989563
20408.690490591813,,,,,,,,,,,,,0.0,,,,,24564.459764832314,28719.21382690612
20473.05288079512,,,,,,,,,,,,,0.0,,,,,23331.85328213922,28442.575572895545
19047.41782828195,,,,,,,,,,,,,0.0,,,,,21999.463686561787,28064.742625765088
20516.41197977524,,,,,,,,,,,,,0.0,,,,,21106.484087498062,27773.39591261039
20636.75891240637,,,,,,,,,,,,,0.0,,,,,20836.62559635737,27478.237611431916
20700.923933039136,,,,,,,,,,,,,0.0,,,,,20616.06487707706,27156.56672862861
19983.566482863105,,,,,,,,,,,,,0.0,,,,,20252.40321539325,26850.580018866083
21100.270533511088,,,,,,,,,,,,,0.0,,,,,20351.200364381715,26565.4214989247
21262.71348295613,,,,,,,,,,,,,0.0,,,,,20464.009021833288,26288.01361995704
21525.88036221139,,,,,,,,,,,,,0.0,,,,,20818.07509810892,26027.316917283035
21052.80539783573,,,,,,,,,,,,,0.0,,,,,20894.70272926042,25774.188691146475
20751.47753079077,,,,,,,,,,,,,0.0,,,,,20911.091103315335,25496.296727078927
20282.54247926969,,,,,,,,,,,,,0.0,,,,,20851.322324205415,25189.29803588946
20108.529472889782,,,,,,,,,,,,,0.0,,,,,20869.174179923513,24801.550994146888
19608.397493423083,,,,,,,,,,,,,0.0,,,,,20656.04945991094,24392.97258988855
19407.44743026248,,,,,,,,,,,,,0.0,,,,,20391.011452383274,24045.43915989046
19268.227002666128,,,,,,,,,,,,,0.0,,,,,20068.48954387681,23671.679593445133
19310.23321852184,,,,,,,,,,,,,0.0,,,,,19819.550661117682,23324.882584490868
20257.01232859288,,,,,,,,,,,,,0.0,,,,,19748.91277508941,23004.3709851535
20188.779663973284,,,,,,,,,,,,,0.0,,,,,19735.518087189925,22680.071505537406
20566.68722377,,,,,,,,,,,,,0.0,,,,,19800.96919445853,22319.874920897222
21660.596837075183,,,,,,,,,,,,,0.0,,,,,20094.14052926597,21999.712506209948
21858.818749217564,,,,,,,,,,,,,0.0,,,,,20444.33643197384,21720.69856997952
21589.628101459668,,,,,,,,,,,,,0.0,,,,,20775.965160372918,21436.97992264713
20859.81407965063,,,,,,,,,,,,,0.0,,,,,20997.333854819888,21162.26378331392
19998.46783957584,,,,,,,,,,,,,0.0,,,,,20960.398927817452,20883.074544722316
19350.73735007727,,,,,,,,,,,,,0.0,,,,,20840.678597260878,20635.85681728418
20225.23866433186,,,,,,,,,,,,,0.0,,,,,20791.900231626856,20559.17249441554
20574.84059150044,,,,,,,,,,,,,0.0,,,,,20636.792196544753,20503.505548532175
20794.811981436706,,,,,,,,,,,,,0.0,,,,,20484.791229718918,20445.69267742507
21193.08334336837,,,,,,,,,,,,,0.0,,,,,20428.141978563017,20471.83910585096
20824.36275165164,,,,,,,,,,,,,0.0,,,,,20423.077503134587,20483.549434879507
22395.365383103952,,,,,,,,,,,,,0.0,,,,,20765.49143792432,20595.14768670691
23366.90769792785,,,,,,,,,,,,,0.0,,,,,21339.23005904583,20690.164210645326
23313.296731959555,,,,,,,,,,,,,0.0,,,,,21780.381211564072,20779.382137963767
23155.207555248304,,,,,,,,,,,,,0.0,,,,,22149.005063528053,20861.191592037405
22696.90275429005,,,,,,,,,,,,,0.0,,,,,22420.73231679282,20951.636134418306
22506.199573628983,,,,,,,,,,,,,0.0,,,,,22608.320349687187,20998.50043575557
22613.71920824845,,,,,,,,,,,,,0.0,,,,,22863.942700629592,21043.533959931978
21330.295450788173,,,,,,,,,,,,,0.0,,,,,22711.78985315591,21037.014462884537
21235.61231608577,,,,,,,,,,,,,0.0,,,,,22407.319084321327,21043.10802682621
22908.884260468687,,,,,,,,,,,,,0.0,,,,,22349.545874108346,21115.021584482132
23822.06759782312,,,,,,,,,,,,,0.0,,,,,22444.811594476174,21233.005755100585
23847.58331873861,,,,,,,,,,,,,0.0,,,,,22609.194532254543,21357.640883295546
23653.4595494308,,,,,,,,,,,,,0.0,,,,,22773.088814511942,21492.476285162473
23379.70052509082,,,,,,,,,,,,,0.0,,,,,22882.514716917998,21624.88472165675
23333.749243312184,,,,,,,,,,,,,0.0,,,,,23168.722401564282,21760.40212967828
23053.84684748268,,,,,,,,,,,,,0.0,,,,,23428.47019176384,21885.189250643645
22860.42098438317,,,,,,,,,,,,,0.0,,,,,23421.546866608773,21971.96953916999
22678.363633874185,,,,,,,,,,,,,0.0,,,,,23258.160586044636,22054.955671500014
23225.036201942938,,,,,,,,,,,,,0.0,,,,,23169.22528364525,22143.56730410578
22984.57953144855,,,,,,,,,,,,,0.0,,,,,23073.670995362078,22187.70006058489
23197.603469525384,,,,,,,,,,,,,0.0,,,,,23047.6571302813,22232.32621792849
23823.67944245361,,,,,,,,,,,,,0.0,,,,,23117.647158730073,22306.79459596162
23203.680696781623,,,,,,,,,,,,,0.0,,,,,23139.051994344212,22384.92348319932
23948.82955327164,,,,,,,,,,,,,0.0,,,,,23294.538932756845,22516.60220698918
23948.75170368143,,,,,,,,,,,,,0.0,,,,,23476.022942729312,22669.86935210932
24411.37987152261,,,,,,,,,,,,,0.0,,,,,23645.50060981212,22809.40739234901
24433.653747243658,,,,,,,,,,,,,0.0,,,,,23852.511212068563,22938.03449754045
24312.54142489156,,,,,,,,,,,,,0.0,,,,,24011.788062835163,23055.29214565561
24179.0146523092,,,,,,,,,,,,,0.0,,,,,24062.55023567167,23154.823189286974
23913.333725628458,,,,,,,,,,,,,0.0,,,,,24163.92923979265,23257.78888841953
23359.418837070007,,,,,,,,,,,,,0.0,,,,,24079.7277089067,23289.924003551732
23248.38422819264,,,,,,,,,,,,,0.0,,,,,23979.675212408303,23285.973221227232
20945.8339660496,,,,,,,,,,,,,0.0,,,,,23484.59722591216,23207.0577956969
21175.232732989512,,,,,,,,,,,,,0.0,,,,,23019.10850959014,23141.058634954938
21615.761693416986,,,,,,,,,,,,,0.0,,,,,22633.85426223663,23105.0205995925
21387.747114773963,,,,,,,,,,,,,0.0,,,,,22235.101756874454,23067.738850964
21562.45153991356,,,,,,,,,,,,,0.0,,,,,21899.261444629465,23032.696595352838
21395.45846975991,,,,,,,,,,,,,0.0,,,,,21618.695677870885,23034.868695985228
21618.009019176647,,,,,,,,,,,,,0.0,,,,,21385.78493372574,23047.615252754927
20271.322951706014,,,,,,,,,,,,,0.0,,,,,21289.42621739094,22959.69654246284
20069.9533315962,,,,,,,,,,,,,0.0,,,,,21131.529160049042,22834.626066921934
19659.24670619362,,,,,,,,,,,,,0.0,,,,,20852.027019017132,22695.014846503775
20308.861447891457,,,,,,,,,,,,,0.0,,,,,20697.900495176775,22583.528243119126
19805.35069885804,,,,,,,,,,,,,0.0,,,,,20446.886089311698,22464.383248911367
20023.55444491251,,,,,,,,,,,,,0.0,,,,,20250.899800047784,22354.043422298048
20153.975977982507,,,,,,,,,,,,,0.0,,,,,20041.752222734332,22257.38105998137
19941.45137004716,,,,,,,,,,,,,0.0,,,,,19994.627711068784,22160.082072836834
19814.5642451146,,,,,,,,,,,,,0.0,,,,,19958.14355585713,22064.62209321152
19980.01322224228,,,,,,,,,,,,,0.0,,,,,20003.967343864082,21956.45466055483
19785.73350185514,,,,,,,,,,,,,0.0,,,,,19929.234780144605,21849.826459568387
18859.50008768028,,,,,,,,,,,,,0.0,,,,,19794.11326426207,21705.223013506886
19280.62547645678,,,,,,,,,,,,,0.0,,,,,19687.980554482678,21553.787881306987
19322.77774937157,,,,,,,,,,,,,0.0,,,,,19569.237950395403,21424.42444972665
21359.58252557909,,,,,,,,,,,,,0.0,,,,,19771.828115471388,21338.116215470232
21707.38731931814,,,,,,,,,,,,,0.0,,,,,20042.231411786186,21263.40406932479
21739.80437979554,,,,,,,,,,,,,0.0,,,,,20293.630148579505,21174.351552933884
22339.67050262336,,,,,,,,,,,,,0.0,,,,,20658.478291546395,21104.552111446545
20184.96749189655,,,,,,,,,,,,,0.0,,,,,20847.830777863004,20966.966313680045
20255.922978327133,,,,,,,,,,,,,0.0,,,,,20987.158992415913,20836.196591213975
19702.16988981172,,,,,,,,,,,,,0.0,,,,,21041.35786962165,20695.82446335342
19764.411712043777,,,,,,,,,,,,,0.0,,,,,20813.476324830892,20575.99089251921
20131.675305714027,,,,,,,,,,,,,0.0,,,,,20588.37460860173,20472.100595103253
19437.157867982634,,,,,,,,,,,,,0.0,,,,,20259.425106914172,20421.81139183436
19570.386709523507,,,,,,,,,,,,,0.0,,,,,19863.813136471337,20368.31652438549
18869.92880939053,,,,,,,,,,,,,0.0,,,,,19675.950467541905,20276.78876158461
18539.63523831258,,,,,,,,,,,,,0.0,,,,,19430.766504682684,20181.851699035895
