price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,tvl,last_updated,date,day,month,year,7_day_avg,30_day_avg,day_of_week,is_weekend,price_lag_1,price_lag_2,price_lag_3,price_lag_4,price_lag_5,price_lag_6,price_lag_7,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,daily_return,log_return,ewm_7
25999.253669319285,10809372869.652023,-11.6204,-0.09856128,-0.44074087,0.49074925,-11.84452325,-15.18494408,-4.32930698,506160932220.11096,48.273,545984327055.7,0.0,1693052940.0,1693008000.0,26,8,2023,26020.84893389574,26018.14842282286,5,1,25997.438010454527,26027.12010469806,26029.518993089387,26030.34104438341,26030.34104438341,26031.92967094213,26032.48806660432,26020.84893389574,15.448340550925836,25997.438010454527,26031.92967094213,6.98399151495277e-05,6.983747645605831e-05,26015.861977733737
25999.253669319285,10809372869.652023,-11.6204,-0.09856128,-0.44074087,0.49074925,-11.84452325,-15.18494408,-4.32930698,506160932220.11096,48.273,545984327055.7,0.0,1693052940.0,1693008000.0,26,8,2023,26016.18093366391,26016.641766310076,5,1,25999.253669319285,25997.438010454527,26027.12010469806,26029.518993089387,26030.34104438341,26030.34104438341,26031.92967094213,26016.18093366391,16.446623210402954,25997.438010454527,26030.34104438341,0.0,0.0,26011.709900316248
26007.9091422996,10817935997.364594,-10.9684,-0.08046871,-0.35704916,0.41604857,-11.78309501,-15.32239377,-4.17566017,506329439452.2124,48.2885,546166091988.29,0.0,1693054380.0,1693008000.0,26,8,2023,26012.97637622336,26015.423625563304,5,1,25999.253669319285,25999.253669319285,25997.438010454527,26027.12010469806,26029.518993089387,26030.34104438341,26030.34104438341,26012.97637622336,15.378437112874838,25997.438010454527,26030.34104438341,0.00033291236319321627,0.0003328569601688258,26010.759710758215
26014.562761067493,10820213449.606731,-10.7383,-0.06673584,-0.33650117,0.41015375,-11.79356629,-15.31726006,-4.16387107,506458974011.9744,48.2881,546305817982.42,0.0,1693054800.0,1693008000.0,26,8,2023,26010.72233574966,26015.968601506833,5,1,26007.9091422996,25999.253669319285,25999.253669319285,25997.438010454527,26027.12010469806,26029.518993089387,26030.34104438341,26010.72233574966,13.443697380641355,25997.438010454527,26029.518993089387,0.000255830591051609,0.00025579787198637405,26011.710473375962
26018.27427320709,10758703327.01887,-10.8784,-0.05044962,-0.44959602,0.42872317,-11.79234002,-15.20828777,-4.1661786,506531230795.51215,48.2864,546383759737.35,0.0,1693054980.0,1693008000.0,26,8,2023,26009.115947195045,26016.331228495925,5,1,26014.562761067493,26007.9091422996,25999.253669319285,25999.253669319285,25997.438010454527,26027.12010469806,26029.518993089387,26009.115947195045,11.328813106917595,25997.438010454527,26027.12010469806,0.00014267055624528346,0.00014266037976895518,26013.351423386077
26019.298296290857,10750333492.692738,-11.0648,-0.04570489,-0.46892463,0.40815461,-11.76600453,-15.12830677,-4.1637308,506551166770.8015,48.2883,546405264222.11,0.0,1693055160.0,1693008000.0,26,8,2023,26007.998545994014,26016.71013572741,5,1,26018.27427320709,26014.562761067493,26007.9091422996,25999.253669319285,25999.253669319285,25997.438010454527,26027.12010469806,26007.998545994018,9.494230582096606,25997.438010454527,26019.298296290857,3.935784030151268e-05,3.93570658019371e-05,26014.838141647833
26018.38528542832,10735385011.548609,-11.1929,-0.05612879,-0.4905246,0.40698973,-11.74573016,-15.13746685,-4.17307769,506533392013.2955,48.2791,546386090993.99,0.0,1693055220.0,1693008000.0,26,8,2023,26010.99101384741,26017.05860926348,5,1,26019.298296290857,26018.27427320709,26014.562761067493,26007.9091422996,25999.253669319285,25999.253669319285,25997.438010454527,26010.991013847415,8.893048636395847,25999.253669319285,26019.298296290857,-3.5089757307815717e-05,-3.509037296822726e-05,26015.724927608862
26019.60986727514,10726608237.24775,-11.2966,-0.05416443,-0.44417598,0.37699539,-11.72118612,-15.08026199,-4.17793085,506557232524.1444,48.2814,546411807212.78,0.0,1693055340.0,1693008000.0,26,8,2023,26013.899042126828,26017.66505165166,5,1,26018.38528542832,26019.298296290857,26018.27427320709,26014.562761067493,26007.9091422996,25999.253669319285,25999.253669319285,26013.899042126828,7.657685277062786,25999.253669319285,26019.60986727514,4.7066020177011225e-05,4.7064912607197584e-05,26016.6961625385
26019.926484047028,10722954514.849531,-11.3799,-0.04772283,-0.40057983,0.33398425,-11.73694051,-15.06565445,-4.18339825,506563396510.3284,48.282,546418456164.99,0.0,1693055400.0,1693008000.0,26,8,2023,26016.852301373645,26018.342538744277,5,1,26019.60986727514,26018.38528542832,26019.298296290857,26018.27427320709,26014.562761067493,26007.9091422996,25999.253669319285,26016.852301373645,4.332662633843333,26007.9091422996,26019.926484047028,1.2168390437272691e-05,1.2168316402494384e-05,26017.503742923782
26012.92283892089,10718172440.14998,-11.4311,-0.06691501,-0.53441411,0.3031625,-11.72946488,-15.06074277,-4.21097132,506427047536.9667,48.271,546271379617.34,0.0,1693055520.0,1693008000.0,26,8,2023,26017.568543748115,26018.755258711077,5,1,26019.926484047028,26019.60986727514,26018.38528542832,26019.298296290857,26018.27427320709,26014.562761067493,26007.9091422996,26017.568543748115,2.723397142148628,26012.92283892089,26019.926484047028,-0.0002691646777107648,-0.0002692009090239367,26016.35851691439
26017.76530927637,10649027536.860416,-12.2375,-0.03938297,-0.62115192,0.26059145,-11.69822291,-15.08271229,-4.2186668,506521322139.6361,48.2799,546373071494.8,0.0,1693055760.0,1693008000.0,26,8,2023,26018.0260506351,26019.317516876665,5,1,26012.92283892089,26019.926484047028,26019.60986727514,26018.38528542832,26019.298296290857,26018.27427320709,26014.562761067493,26018.0260506351,2.3818813030767987,26012.92283892089,26019.926484047028,0.0001861563341214456,0.00018613900918040827,26016.71021500688
26012.0186474351,10642121677.271982,-12.3442,-0.0510517,-0.55446218,0.27761491,-11.71162643,-15.05509522,-4.23852509,506409444477.6184,48.2742,546252391596.14,0.0,1693055880.0,1693008000.0,26,8,2023,26017.13238981053,26019.68821964755,5,1,26017.76530927637,26012.92283892089,26019.926484047028,26019.60986727514,26018.38528542832,26019.298296290857,26018.27427320709,26017.13238981053,3.2781351997797215,26012.0186474351,26019.926484047028,-0.00022087453603170104,-0.00022089893240462288,26015.537323108943
26014.33582796332,10618165875.695112,-12.6647,-0.04103185,-0.52864025,0.34355625,-11.7067212,-14.98021097,-4.21126085,506454556013.17255,48.2785,546301052387.23,0.0,1693056000.0,1693008000.0,26,8,2023,26016.42346576374,26020.13616176937,5,1,26012.0186474351,26017.76530927637,26012.92283892089,26019.926484047028,26019.60986727514,26018.38528542832,26019.298296290857,26016.42346576374,3.2682466370395704,26012.0186474351,26019.926484047028,8.908114974182091e-05,8.907718225259487e-05,26015.23694932158
26014.89126152156,10601053602.050346,-12.8351,-0.01082657,-0.45830105,0.31086683,-11.70935363,-14.97117066,-4.2196252,506465369353.09375,48.2802,546312716491.95,0.0,1693056180.0,1693008000.0,26,8,2023,26015.924319491347,26020.47926353446,5,1,26014.33582796332,26012.0186474351,26017.76530927637,26012.92283892089,26019.926484047028,26019.60986727514,26018.38528542832,26015.924319491347,3.1844282824868837,26012.0186474351,26019.926484047028,2.13510566600128e-05,2.135082872989358e-05,26015.15052737137
26016.317669913005,10592058396.904505,-12.9408,0.07726946,-0.52018457,0.25167497,-11.70996774,-14.9706304,-4.25867254,506493139081.03766,48.2829,546342671068.17,0.0,1693056300.0,1693008000.0,26,8,2023,26015.45400558247,26020.86991224593,5,1,26014.89126152156,26014.33582796332,26012.0186474351,26017.76530927637,26012.92283892089,26019.926484047028,26019.60986727514,26015.45400558247,2.7648567411715708,26012.0186474351,26019.926484047028,5.483045756782268e-05,5.482895443265079e-05,26015.4423130073
26015.50566772753,10580808731.460442,-12.9887,0.06482819,-0.56637207,0.2261605,-11.71727947,-14.98747987,-4.36583352,506477330789.4463,48.2799,546325619022.28,0.0,1693056600.0,1693008000.0,26,8,2023,26014.82246039397,26020.457769566623,5,1,26016.317669913005,26014.89126152156,26014.33582796332,26012.0186474351,26017.76530927637,26012.92283892089,26019.926484047028,26014.82246039397,1.9610480565524855,26012.0186474351,26017.76530927637,-3.121126501359761e-05,-3.121175209486182e-05,26015.458151687377
26015.50566772753,10580808731.460442,-12.9887,0.06482819,-0.56637207,0.2261605,-11.71727947,-14.98747987,-4.36583352,506477330789.4463,48.2799,546325619022.28,0.0,1693056600.0,1693008000.0,26,8,2023,26015.191435937773,26020.17944745663,5,1,26015.50566772753,26016.317669913005,26014.89126152156,26014.33582796332,26012.0186474351,26017.76530927637,26012.92283892089,26015.191435937773,1.7785512239286425,26012.0186474351,26017.76530927637,0.0,0.0,26015.470030697426
26022.562539320774,10494941712.954603,-13.8785,0.09904885,-0.70319904,0.26226328,-11.70067142,-15.04523818,-4.41833322,506614715990.9456,48.2855,546473813325.74,0.0,1693057080.0,1693008000.0,26,8,2023,26015.876754515542,26020.100589282152,5,1,26015.50566772753,26015.50566772753,26016.317669913005,26014.89126152156,26014.33582796332,26012.0186474351,26017.76530927637,26015.876754515546,3.2506454996225034,26012.0186474351,26022.562539320774,0.00027125636854319346,0.00027121958518527833,26017.243157854606
26028.79838172294,9976251324.420977,-18.6895,0.04002207,0.04030522,0.27407655,-11.55238986,-15.71031601,-4.2933021,506736117160.51776,48.2716,546604766016.18,0.0,1693058820.0,1693008000.0,26,8,2023,26018.273859413806,26019.86589732646,5,1,26022.562539320774,26015.50566772753,26015.50566772753,26016.317669913005,26014.89126152156,26014.33582796332,26012.0186474351,26018.273859413806,5.404640801740133,26014.33582796332,26028.79838172294,0.00023963214202082916,0.00023960343482620772,26020.131963823333
26026.200516251763,9520856636.945124,-24.2897,0.05121637,-0.5033853,0.14462795,-11.56418771,-15.43736689,-4.35886854,506687336977.77313,48.2811,546550210841.29,0.0,1693059540.0,1693008000.0,26,8,2023,26019.96881488359,26019.664630346768,5,1,26028.79838172294,26022.562539320774,26015.50566772753,26015.50566772753,26016.317669913005,26014.89126152156,26014.33582796332,26019.96881488359,5.809109681998524,26014.89126152156,26028.79838172294,-9.980735311243549e-05,-9.981233419864566e-05,26021.649101931085
26025.119814976657,9499656512.505976,-24.8894,0.0332843,-0.23295349,0.18566911,-11.53849853,-15.5612876,-4.42624633,506666297500.6197,48.2791,546527516114.51,0.0,1693059660.0,1693008000.0,26,8,2023,26021.430036805745,26019.41902195918,5,1,26026.200516251763,26028.79838172294,26022.562539320774,26015.50566772753,26015.50566772753,26016.317669913005,26014.89126152156,26021.430036805745,5.601779465178004,26015.50566772753,26028.79838172294,-4.1523589831449215e-05,-4.1524451958707687e-05,26022.516780192756
26017.935126653043,9375487204.527256,-26.5818,0.01170047,-0.34155397,0.20875459,-11.57425654,-15.53536078,-4.38406175,506526423430.58655,48.2644,546376637659.71,0.0,1693059780.0,1693008000.0,26,8,2023,26021.66110205432,26018.933923960805,5,1,26025.119814976657,26026.200516251763,26028.79838172294,26022.562539320774,26015.50566772753,26015.50566772753,26016.317669913005,26021.66110205432,5.384916631120837,26015.50566772753,26028.79838172294,-0.00027606744463404276,-0.0002761055582656269,26021.371366807554
26018.95330301965,9338040841.701431,-26.7085,0.01013069,-0.1492604,0.21454771,-11.55867862,-15.65120571,-4.38602681,506546245650.5625,48.2663,546398019363.41,0.0,1693059900.0,1693008000.0,26,8,2023,26022.153621381764,26018.48276517465,5,1,26017.935126653043,26025.119814976657,26026.200516251763,26028.79838172294,26022.562539320774,26015.50566772753,26015.50566772753,26022.153621381764,4.860191004307342,26015.50566772753,26028.79838172294,3.9133634612165125e-05,3.91328689115511e-05,26020.76685086047
26018.241993499632,9338222200.831522,-26.7373,0.00249526,-0.25585955,0.24036096,-11.48558597,-15.53515908,-4.38142972,506532397623.6005,48.265,546383081863.49,0.0,1693059960.0,1693008000.0,26,8,2023,26022.54452506349,26018.00789607116,5,1,26018.95330301965,26017.935126653043,26025.119814976657,26026.200516251763,26028.79838172294,26022.562539320774,26015.50566772753,26022.54452506349,4.3159518971443624,26017.935126653043,26028.79838172294,-2.7338129698573077e-05,-2.733850339353694e-05,26020.135636520175
26045.19900736212,9127361021.77031,-28.5192,0.0801604,0.18799815,0.18493002,-11.26370603,-15.3086992,-4.31088744,507057206366.1722,48.2779,546949179154.6,0.0,1693060920.0,1693008000.0,26,8,2023,26025.778306212254,26018.45020728516,5,1,26018.241993499632,26018.95330301965,26017.935126653043,26025.119814976657,26026.200516251763,26028.79838172294,26022.562539320774,26025.778306212258,9.58982537857337,26017.935126653043,26045.19900736212,0.0010360812951628606,0.0010355449333836475,26026.401479231292
26045.19900736212,9127361021.77031,-28.5192,0.0801604,0.18799815,0.18493002,-11.26370603,-15.3086992,-4.31088744,507057206366.1722,48.2779,546949179154.6,0.0,1693060920.0,1693008000.0,26,8,2023,26028.121252732144,26018.945472717784,5,1,26045.19900736212,26018.241993499632,26018.95330301965,26017.935126653043,26025.119814976657,26026.200516251763,26028.79838172294,26028.121252732144,12.120268788588982,26017.935126653043,26045.19900736212,0.0,0.0,26031.100861264353
26045.19900736212,9127361021.77031,-28.5192,0.0801604,0.18799815,0.18493002,-11.26370603,-15.3086992,-4.31088744,507057206366.1722,48.2779,546949179154.6,0.0,1693060920.0,1693008000.0,26,8,2023,26030.83532289076,26019.440738150402,5,1,26045.19900736212,26045.19900736212,26018.241993499632,26018.95330301965,26017.935126653043,26025.119814976657,26026.200516251763,26030.83532289076,13.649192465972927,26017.935126653043,26045.19900736212,0.0,0.0,26034.625397788994
26045.19900736212,9127361021.77031,-28.5192,0.0801604,0.18799815,0.18493002,-11.26370603,-15.3086992,-4.31088744,507057206366.1722,48.2779,546949179154.6,0.0,1693060920.0,1693008000.0,26,8,2023,26033.70377894583,26019.96340529283,5,1,26045.19900736212,26045.19900736212,26045.19900736212,26018.241993499632,26018.95330301965,26017.935126653043,26025.119814976657,26033.70377894583,14.340239710551986,26017.935126653043,26045.19900736212,0.0,0.0,26037.268800182388
26045.19900736212,9127361021.77031,-28.5192,0.0801604,0.18799815,0.18493002,-11.26370603,-15.3086992,-4.31088744,507057206366.1722,48.2779,546949179154.6,0.0,1693060920.0,1693008000.0,26,8,2023,26037.598619047123,26020.56603538163,5,1,26045.19900736212,26045.19900736212,26045.19900736212,26045.19900736212,26018.241993499632,26018.95330301965,26017.935126653043,26037.598619047123,12.98175819528919,26018.241993499632,26045.19900736212,0.0,0.0,26039.251351977382
26052.01464511849,8597198602.111025,-33.9644,0.08127491,0.8971593,0.28943422,-11.21555925,-15.4571349,-4.21697903,507189895628.3804,48.2796,547092307547.49,0.0,1693062000.0,1693008000.0,26,8,2023,26042.32166791839,26022.385256537098,5,1,26045.19900736212,26045.19900736212,26045.19900736212,26045.19900736212,26045.19900736212,26018.241993499632,26018.95330301965,26042.32166791839,10.917722125739452,26018.241993499632,26052.01464511849,0.0002616849943992694,0.00026165076085327144,26042.442175262735
26001.74279120309,6724439485.616656,-47.5078,-0.00743225,0.09927728,-0.44263972,-10.73225828,-15.38905195,-5.88633518,506214929530.5374,48.3041,546036598615.26,0.0,1693075440.0,1693008000.0,26,8,2023,26039.964639018883,26022.46822726656,5,1,26052.01464511849,26045.19900736212,26045.19900736212,26045.19900736212,26045.19900736212,26045.19900736212,26018.241993499632,26039.964639018883,17.04457566314212,26001.74279120309,26052.01464511849,-0.0019296724111437236,-0.00193153662755563,26032.267329247643
25999.4757413036,6722962568.866873,-47.539,-0.01338291,0.06777432,-0.46305703,-10.7707629,-15.34469517,-5.86954742,506170793469.5691,48.2999,545988990567.38,0.0,1693075560.0,1693008000.0,26,8,2023,26033.432743867663,26022.475629666038,5,1,26001.74279120309,26052.01464511849,26045.19900736212,26045.19900736212,26045.19900736212,26045.19900736212,26045.19900736212,26033.432743867666,22.569884077386924,25999.4757413036,26052.01464511849,-8.71883826286668e-05,-8.719218375752291e-05,26024.069432261524
26001.425790144167,6713145765.245852,-47.6168,-0.00355939,0.05728024,-0.44849382,-10.8505082,-15.35759472,-5.87739871,506208757995.4217,48.309,546029941593.03,0.0,1693075620.0,1693008000.0,26,8,2023,26027.17942712224,26022.259517927523,5,1,25999.4757413036,26001.74279120309,26052.01464511849,26045.19900736212,26045.19900736212,26045.19900736212,26045.19900736212,26027.179427122242,24.727415087331988,25999.4757413036,26052.01464511849,7.500339083654772e-05,7.500057822262818e-05,26018.408521732126
26002.870394944093,6711477593.781239,-47.6329,-0.00050212,0.05254723,-0.44270778,-10.84087056,-15.38338025,-5.729971,506236882283.96906,48.3117,546060278293.83,0.0,1693075680.0,1693008000.0,26,8,2023,26021.13248249109,26021.869772390073,5,1,26001.425790144167,25999.4757413036,26001.74279120309,26052.01464511849,26045.19900736212,26045.19900736212,26045.19900736212,26021.132482491095,24.761984772425794,25999.4757413036,26052.01464511849,5.5558676342881697e-05,5.555713301674814e-05,26014.52399003509
26007.4408137324,6707829402.082634,-47.6728,0.01770907,0.05598606,-0.39765919,-10.79270197,-15.3511314,-5.71130913,506325861482.1492,48.3201,546156257088.38,0.0,1693075800.0,1693008000.0,26,8,2023,26015.73845482971,26021.508657074253,5,1,26002.870394944093,26001.425790144167,25999.4757413036,26001.74279120309,26052.01464511849,26045.19900736212,26045.19900736212,26015.73845482971,22.66984330326094,25999.4757413036,26052.01464511849,0.0001757659334868933,0.00017575048846651953,26012.75319595941
26009.577347186,6706250558.2571535,-47.6882,0.03306689,0.04964385,-0.38609386,-10.78055878,-15.28084242,-5.78434836,506367456583.6906,48.3241,546201124290.91,0.0,1693075860.0,1693008000.0,26,8,2023,26010.64964623312,26021.18462543742,5,1,26007.4408137324,26002.870394944093,26001.425790144167,25999.4757413036,26001.74279120309,26052.01464511849,26045.19900736212,26010.64964623312,18.584465079377296,25999.4757413036,26052.01464511849,8.215085324625448e-05,8.214747904844444e-05,26011.959233766054
26007.80869115193,6692546506.178242,-47.8169,0.02701118,-0.02419704,-0.39976776,-10.84933049,-15.33791474,-5.83114379,506333023503.69147,48.304,546163982514.19,0.0,1693075980.0,1693008000.0,26,8,2023,26004.33450995218,26020.83207229488,5,1,26009.577347186,26007.4408137324,26002.870394944093,26001.425790144167,25999.4757413036,26001.74279120309,26052.01464511849,26004.33450995218,3.875893939433194,25999.4757413036,26009.577347186,-6.800018356545312e-05,-6.800249568250649e-05,26010.921598112523
26010.43961585635,6659616685.88844,-48.1994,-0.05734322,-0.08927274,-0.46409897,-10.7561455,-15.32571011,-5.74920212,506384243661.2994,48.3063,546219231932.98,0.0,1693076280.0,1693008000.0,26,8,2023,26005.57691347408,26020.52639724758,5,1,26007.80869115193,26009.577347186,26007.4408137324,26002.870394944093,26001.425790144167,25999.4757413036,26001.74279120309,26005.576913474077,4.27951845863289,25999.4757413036,26010.43961585635,0.00010115903018448336,0.00010115391395437712,26010.801102548478
26007.01206937797,6614588659.227706,-48.5679,-0.03244566,-0.12328433,-0.44593916,-10.7159651,-15.27865189,-5.76153486,506317514472.68506,48.2999,546147253456.94,0.0,1693076460.0,1693008000.0,26,8,2023,26006.65353177042,26020.09591675862,5,1,26010.43961585635,26007.80869115193,26009.577347186,26007.4408137324,26002.870394944093,26001.425790144167,25999.4757413036,26006.65353177042,3.3318486197433503,26001.425790144167,26010.43961585635,-0.00013177579960199637,-0.0001317844827948278,26009.85384425585
26028.66321067364,6485541956.212363,-49.363,0.0973363,0.30069174,-0.33537788,-10.56856224,-15.2781584,-5.68626059,506739029716.99976,48.3132,546601927424.15,0.0,1693078920.0,1693008000.0,26,8,2023,26010.544591846054,26020.62059581704,5,1,26007.01206937797,26010.43961585635,26007.80869115193,26009.577347186,26007.4408137324,26002.870394944093,26001.425790144167,26010.544591846054,8.34387534538742,26002.870394944093,26028.66321067364,0.0008325116794620779,0.0008321653338256851,26014.556185860303
26028.66321067364,6485541956.212363,-49.363,0.0973363,0.30069174,-0.33537788,-10.56856224,-15.2781584,-5.68626059,506739029716.99976,48.3132,546601927424.15,0.0,1693078920.0,1693008000.0,26,8,2023,26014.22927980742,26020.98385919695,5,1,26028.66321067364,26007.01206937797,26010.43961585635,26007.80869115193,26009.577347186,26007.4408137324,26002.870394944093,26014.22927980742,9.933731316389233,26007.01206937797,26028.66321067364,0.0,0.0,26018.08294206364
26028.93339171733,6469567246.788982,-49.5148,0.10457222,0.2578964,-0.38661845,-10.61856933,-15.25139921,-5.6032916,506744289736.6489,48.3137,546607601226.06,0.0,1693079040.0,1693008000.0,26,8,2023,26017.299648090982,26021.547684006357,5,1,26028.66321067364,26028.66321067364,26007.01206937797,26010.43961585635,26007.80869115193,26009.577347186,26007.4408137324,26017.299648090982,10.77196680298779,26007.01206937797,26028.93339171733,1.038013521892367e-05,1.0380081345573444e-05,26020.795554477067
26024.16692003007,6444226599.062489,-49.7731,0.06431277,0.21993281,-0.46823622,-10.60663743,-15.23361519,-5.40639339,506651493682.6055,48.301,546507505320.63,0.0,1693079400.0,1693008000.0,26,8,2023,26019.383872782997,26021.875387075248,5,1,26028.93339171733,26028.66321067364,26028.66321067364,26007.01206937797,26010.43961585635,26007.80869115193,26009.577347186,26019.383872782993,10.434950546752004,26007.01206937797,26028.93339171733,-0.00018312205173864893,-0.0001831388206294804,26021.63839586532
26027.221454131937,6427606740.957447,-49.9208,0.07464206,0.33736237,-0.45188524,-10.68799451,-15.20674444,-5.42773636,506710960879.7677,48.3124,546571650536.77,0.0,1693079580.0,1693008000.0,26,8,2023,26022.15712463728,26022.286393495593,5,1,26024.16692003007,26028.93339171733,26028.66321067364,26028.66321067364,26007.01206937797,26010.43961585635,26007.80869115193,26022.157124637277,9.371370658884643,26007.01206937797,26028.93339171733,0.00011737298301439658,0.0001173660953455169,26023.034160431976
26025.76653371008,6423999747.8755045,-49.9346,0.06543285,0.31777581,-0.49185518,-10.72851427,-15.20397428,-5.45933424,506682635761.53455,48.3097,546541097207.91,0.0,1693079700.0,1693008000.0,26,8,2023,26024.346684330667,26022.601355622166,5,1,26027.221454131937,26024.16692003007,26028.93339171733,26028.66321067364,26028.66321067364,26007.01206937797,26010.43961585635,26024.346684330667,7.8433002027690115,26007.01206937797,26028.93339171733,-5.5899951687865546e-05,-5.5901514148359865e-05,26023.7172537515
26025.37440196809,6406078511.015083,-50.0795,0.05741843,0.23713569,-0.4358955,-10.73935474,-15.17104706,-5.47965648,506675001544.71576,48.3028,546532862441.33,0.0,1693079880.0,1693008000.0,26,8,2023,26026.969874700684,26022.930313430184,5,1,26025.76653371008,26027.221454131937,26024.16692003007,26028.93339171733,26028.66321067364,26028.66321067364,26007.01206937797,26026.969874700684,1.8931271478314302,26024.16692003007,26028.93339171733,-1.5067058312556725e-05,-1.506717182309103e-05,26024.131540805647
26025.302134248977,6404397054.022592,-50.0896,0.06005327,0.26595749,-0.4205015,-10.73600325,-15.15654548,-5.48195736,506673594600.6262,48.3027,546531344819.23,0.0,1693080000.0,1693008000.0,26,8,2023,26026.489720925736,26023.25686231423,5,1,26025.37440196809,26025.76653371008,26027.221454131937,26024.16692003007,26028.93339171733,26028.66321067364,26028.66321067364,26026.489720925736,1.8167608699227273,26024.16692003007,26028.93339171733,-2.776817654814856e-06,-2.776821510508398e-06,26024.424189166482
26023.41272753444,6377590298.274517,-50.0817,0.06182472,0.30095503,-0.41232632,-10.79796706,-15.15472847,-5.65290771,506636810686.00415,48.3005,546491667278.22,0.0,1693080120.0,1693008000.0,26,8,2023,26025.73965190585,26023.285201921353,5,1,26025.302134248977,26025.37440196809,26025.76653371008,26027.221454131937,26024.16692003007,26028.93339171733,26028.66321067364,26025.739651905846,1.8533450054130476,26023.41272753444,26028.93339171733,-7.259883880661455e-05,-7.260147422982755e-05,26024.17132375847
